ruta,fuente,modelo,dataset,partition_key,fuentes_equivalentes,tipo,antena,num_antenas,caso,potencia_W
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_2/Potencia_40W/modelo_Doble_slot_1ant_pendientes_dset_c2_p40.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c2_p40","modelo_Doble_slot_1ant_pendientes__dset_c2_p40","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,2,40
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_2/Potencia_45W/modelo_Doble_slot_1ant_pendientes_dset_c2_p45.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c2_p45","modelo_Doble_slot_1ant_pendientes__dset_c2_p45","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,2,45
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_2/Potencia_5W/modelo_Doble_slot_1ant_pendientes_dset_c2_p5.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c2_p5","modelo_Doble_slot_1ant_pendientes__dset_c2_p5","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,2,5
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_2/Potencia_50W/modelo_Doble_slot_1ant_pendientes_dset_c2_p50.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c2_p50","modelo_Doble_slot_1ant_pendientes__dset_c2_p50","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,2,50
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_2/Potencia_55W/modelo_Doble_slot_1ant_pendientes_dset_c2_p55.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c2_p55","modelo_Doble_slot_1ant_pendientes__dset_c2_p55","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,2,55
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_2/Potencia_60W/modelo_Doble_slot_1ant_pendientes_dset_c2_p60.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c2_p60","modelo_Doble_slot_1ant_pendientes__dset_c2_p60","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,2,60
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_2/Potencia_65W/modelo_Doble_slot_1ant_pendientes_dset_c2_p65.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c2_p65","modelo_Doble_slot_1ant_pendientes__dset_c2_p65","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,2,65
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_2/Potencia_70W/modelo_Doble_slot_1ant_pendientes_dset_c2_p70.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c2_p70","modelo_Doble_slot_1ant_pendientes__dset_c2_p70","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,2,70
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_2/Potencia_75W/modelo_Doble_slot_1ant_pendientes_dset_c2_p75.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c2_p75","modelo_Doble_slot_1ant_pendientes__dset_c2_p75","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,2,75
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_2/Potencia_80W/modelo_Doble_slot_1ant_pendientes_dset_c2_p80.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c2_p80","modelo_Doble_slot_1ant_pendientes__dset_c2_p80","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,2,80
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_2/Potencia_85W/modelo_Doble_slot_1ant_pendientes_dset_c2_p85.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c2_p85","modelo_Doble_slot_1ant_pendientes__dset_c2_p85","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,2,85
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_2/Potencia_90W/modelo_Doble_slot_1ant_pendientes_dset_c2_p90.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c2_p90","modelo_Doble_slot_1ant_pendientes__dset_c2_p90","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,2,90
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_2/Potencia_95W/modelo_Doble_slot_1ant_pendientes_dset_c2_p95.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c2_p95","modelo_Doble_slot_1ant_pendientes__dset_c2_p95","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,2,95
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_3/Potencia_100W/modelo_Doble_slot_1ant_pendientes_dset_c3_p100.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c3_p100","modelo_Doble_slot_1ant_pendientes__dset_c3_p100","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,3,100
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_3/Potencia_25W/modelo_Doble_slot_1ant_pendientes_dset_c3_p25.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c3_p25","modelo_Doble_slot_1ant_pendientes__dset_c3_p25","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,3,25
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_3/Potencia_30W/modelo_Doble_slot_1ant_pendientes_dset_c3_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c3_p30","modelo_Doble_slot_1ant_pendientes__dset_c3_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,3,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_3/Potencia_35W/modelo_Doble_slot_1ant_pendientes_dset_c3_p35.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c3_p35","modelo_Doble_slot_1ant_pendientes__dset_c3_p35","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,3,35
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_3/Potencia_40W/modelo_Doble_slot_1ant_pendientes_dset_c3_p40.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c3_p40","modelo_Doble_slot_1ant_pendientes__dset_c3_p40","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,3,40
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_3/Potencia_45W/modelo_Doble_slot_1ant_pendientes_dset_c3_p45.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c3_p45","modelo_Doble_slot_1ant_pendientes__dset_c3_p45","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,3,45
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_3/Potencia_50W/modelo_Doble_slot_1ant_pendientes_dset_c3_p50.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c3_p50","modelo_Doble_slot_1ant_pendientes__dset_c3_p50","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,3,50
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_3/Potencia_55W/modelo_Doble_slot_1ant_pendientes_dset_c3_p55.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c3_p55","modelo_Doble_slot_1ant_pendientes__dset_c3_p55","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,3,55
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_3/Potencia_60W/modelo_Doble_slot_1ant_pendientes_dset_c3_p60.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c3_p60","modelo_Doble_slot_1ant_pendientes__dset_c3_p60","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,3,60
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_3/Potencia_65W/modelo_Doble_slot_1ant_pendientes_dset_c3_p65.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c3_p65","modelo_Doble_slot_1ant_pendientes__dset_c3_p65","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,3,65
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_3/Potencia_70W/modelo_Doble_slot_1ant_pendientes_dset_c3_p70.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c3_p70","modelo_Doble_slot_1ant_pendientes__dset_c3_p70","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,3,70
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_3/Potencia_75W/modelo_Doble_slot_1ant_pendientes_dset_c3_p75.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c3_p75","modelo_Doble_slot_1ant_pendientes__dset_c3_p75","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,3,75
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_3/Potencia_80W/modelo_Doble_slot_1ant_pendientes_dset_c3_p80.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c3_p80","modelo_Doble_slot_1ant_pendientes__dset_c3_p80","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,3,80
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_3/Potencia_85W/modelo_Doble_slot_1ant_pendientes_dset_c3_p85.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c3_p85","modelo_Doble_slot_1ant_pendientes__dset_c3_p85","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,3,85
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_3/Potencia_90W/modelo_Doble_slot_1ant_pendientes_dset_c3_p90.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c3_p90","modelo_Doble_slot_1ant_pendientes__dset_c3_p90","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,3,90
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_3/Potencia_95W/modelo_Doble_slot_1ant_pendientes_dset_c3_p95.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c3_p95","modelo_Doble_slot_1ant_pendientes__dset_c3_p95","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,3,95
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_4/Potencia_10W/modelo_Doble_slot_1ant_pendientes_dset_c4_p10.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c4_p10","modelo_Doble_slot_1ant_pendientes__dset_c4_p10","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,4,10
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_4/Potencia_100W/modelo_Doble_slot_1ant_pendientes_dset_c4_p100.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c4_p100","modelo_Doble_slot_1ant_pendientes__dset_c4_p100","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,4,100
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_4/Potencia_15W/modelo_Doble_slot_1ant_pendientes_dset_c4_p15.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c4_p15","modelo_Doble_slot_1ant_pendientes__dset_c4_p15","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,4,15
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_4/Potencia_20W/modelo_Doble_slot_1ant_pendientes_dset_c4_p20.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c4_p20","modelo_Doble_slot_1ant_pendientes__dset_c4_p20","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,4,20
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_4/Potencia_25W/modelo_Doble_slot_1ant_pendientes_dset_c4_p25.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c4_p25","modelo_Doble_slot_1ant_pendientes__dset_c4_p25","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,4,25
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_4/Potencia_30W/modelo_Doble_slot_1ant_pendientes_dset_c4_p30.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c4_p30","modelo_Doble_slot_1ant_pendientes__dset_c4_p30","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,4,30
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_4/Potencia_35W/modelo_Doble_slot_1ant_pendientes_dset_c4_p35.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c4_p35","modelo_Doble_slot_1ant_pendientes__dset_c4_p35","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,4,35
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_4/Potencia_40W/modelo_Doble_slot_1ant_pendientes_dset_c4_p40.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c4_p40","modelo_Doble_slot_1ant_pendientes__dset_c4_p40","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,4,40
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_4/Potencia_45W/modelo_Doble_slot_1ant_pendientes_dset_c4_p45.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c4_p45","modelo_Doble_slot_1ant_pendientes__dset_c4_p45","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,4,45
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_4/Potencia_5W/modelo_Doble_slot_1ant_pendientes_dset_c4_p5.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c4_p5","modelo_Doble_slot_1ant_pendientes__dset_c4_p5","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,4,5
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_4/Potencia_50W/modelo_Doble_slot_1ant_pendientes_dset_c4_p50.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c4_p50","modelo_Doble_slot_1ant_pendientes__dset_c4_p50","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,4,50
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_4/Potencia_55W/modelo_Doble_slot_1ant_pendientes_dset_c4_p55.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c4_p55","modelo_Doble_slot_1ant_pendientes__dset_c4_p55","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,4,55
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_4/Potencia_60W/modelo_Doble_slot_1ant_pendientes_dset_c4_p60.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c4_p60","modelo_Doble_slot_1ant_pendientes__dset_c4_p60","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,4,60
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_4/Potencia_65W/modelo_Doble_slot_1ant_pendientes_dset_c4_p65.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c4_p65","modelo_Doble_slot_1ant_pendientes__dset_c4_p65","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,4,65
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_4/Potencia_70W/modelo_Doble_slot_1ant_pendientes_dset_c4_p70.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c4_p70","modelo_Doble_slot_1ant_pendientes__dset_c4_p70","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,4,70
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_4/Potencia_75W/modelo_Doble_slot_1ant_pendientes_dset_c4_p75.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c4_p75","modelo_Doble_slot_1ant_pendientes__dset_c4_p75","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,4,75
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_4/Potencia_80W/modelo_Doble_slot_1ant_pendientes_dset_c4_p80.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c4_p80","modelo_Doble_slot_1ant_pendientes__dset_c4_p80","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,4,80
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_4/Potencia_85W/modelo_Doble_slot_1ant_pendientes_dset_c4_p85.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c4_p85","modelo_Doble_slot_1ant_pendientes__dset_c4_p85","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,4,85
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_4/Potencia_90W/modelo_Doble_slot_1ant_pendientes_dset_c4_p90.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c4_p90","modelo_Doble_slot_1ant_pendientes__dset_c4_p90","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,4,90
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_4/Potencia_95W/modelo_Doble_slot_1ant_pendientes_dset_c4_p95.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c4_p95","modelo_Doble_slot_1ant_pendientes__dset_c4_p95","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,4,95
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_5/Potencia_100W/modelo_Doble_slot_1ant_pendientes_dset_c5_p100.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c5_p100","modelo_Doble_slot_1ant_pendientes__dset_c5_p100","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,5,100
"/mnt/personal/TT_FINAL/DATASETS/datasets_masivos_por_metadata/Doble_slot/1ant/Caso_5/Potencia_20W/modelo_Doble_slot_1ant_pendientes_dset_c5_p20.mat","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","modelo_Doble_slot_1ant_pendientes","dset_c5_p20","modelo_Doble_slot_1ant_pendientes__dset_c5_p20","/mnt/personal/TT_FINAL/DATASETS/datasets_masivos/Dataset_Termico_MasivoFIN1.mat","Doble_slot","1ant",1,5,20
